eTime;eTimeStart;T1;T2;C1;C2;Depth;DO;LSS;EH;rho1;rho2
11-Aug-2015 11:34:44;10-Aug-2015 16:30:01;4.453640;4.452297;33.826500;15.388400;2.196000;0.000000;-1.158200;1012.166600;1026.749600;0.000000
11-Aug-2015 11:34:45;10-Aug-2015 16:30:01;4.451476;4.450415;33.817800;15.372300;2.189000;0.000000;-1.158400;1012.163100;1026.751500;0.000000
11-Aug-2015 11:34:46;10-Aug-2015 16:30:01;4.452471;4.451171;33.820900;15.380800;2.177000;0.000000;-1.158300;1012.165400;1026.748800;0.000000
11-Aug-2015 11:34:47;10-Aug-2015 16:30:01;4.452937;4.451181;33.821000;15.377800;2.196000;0.000000;-1.158300;1012.167500;1026.751700;0.000000
11-Aug-2015 11:34:48;10-Aug-2015 16:30:01;4.451983;4.450423;33.816700;15.371900;2.202000;0.000000;-1.158400;1012.166300;1026.751900;0.000000
11-Aug-2015 11:34:49;10-Aug-2015 16:30:01;4.453668;4.451590;33.822500;15.383000;2.142000;0.000000;-1.158300;1012.169400;1026.749400;0.000000
11-Aug-2015 11:34:50;10-Aug-2015 16:30:01;4.454394;4.452501;33.826000;15.390300;2.126000;0.000000;-1.158200;1012.170100;1026.748900;0.000000
11-Aug-2015 11:34:51;10-Aug-2015 16:30:01;4.454842;4.453199;33.825300;15.395200;2.125000;0.000000;-1.158100;1012.172500;1026.749300;0.000000
11-Aug-2015 11:34:52;10-Aug-2015 16:30:01;4.454855;4.452975;33.830500;15.395900;2.225000;0.000000;-1.158100;1012.169400;1026.747400;0.000000
11-Aug-2015 11:34:53;10-Aug-2015 16:30:01;4.453470;4.450275;33.825700;15.371800;2.318000;0.000000;-1.158200;1012.167000;1026.751500;0.000000
11-Aug-2015 11:34:54;10-Aug-2015 16:30:01;4.453734;4.451532;33.825900;15.385700;2.283000;0.000000;-1.158200;1012.167900;1026.747200;0.000000
11-Aug-2015 11:34:55;10-Aug-2015 16:30:01;4.454525;4.452932;33.828200;15.394400;2.269000;0.000000;-1.158100;1012.169700;1026.748800;0.000000
11-Aug-2015 11:34:56;10-Aug-2015 16:30:01;4.453562;4.452065;33.818600;15.385100;2.328000;0.000000;-1.158300;1012.172400;1026.751700;0.000000
11-Aug-2015 11:34:57;10-Aug-2015 16:30:01;4.453907;4.452055;33.827900;15.389800;2.438000;0.000000;-1.158200;1012.167900;1026.747600;0.000000
11-Aug-2015 11:34:58;10-Aug-2015 16:30:01;4.453877;4.452290;33.831600;15.388300;2.416000;0.000000;-1.158100;1012.165000;1026.750600;0.000000
11-Aug-2015 11:34:59;10-Aug-2015 16:30:01;4.452961;4.451341;33.824000;15.380900;2.446000;0.000000;-1.158300;1012.166500;1026.751000;0.000000
11-Aug-2015 11:35:00;10-Aug-2015 16:30:01;4.453212;4.451334;33.826900;15.381800;2.502000;0.000000;-1.158200;1012.165800;1026.750300;0.000000
11-Aug-2015 11:35:01;10-Aug-2015 16:30:01;4.453198;4.450917;33.821800;15.376200;2.364000;0.000000;-1.158300;1012.168700;1026.752000;0.000000
11-Aug-2015 11:35:02;10-Aug-2015 16:30:01;4.453797;4.451401;33.825900;15.381300;2.414000;0.000000;-1.158200;1012.168700;1026.750900;0.000000
11-Aug-2015 11:35:03;10-Aug-2015 16:30:01;4.454836;4.452873;33.831100;15.396100;2.406000;0.000000;-1.158100;1012.169600;1026.747300;0.000000
11-Aug-2015 11:35:04;10-Aug-2015 16:30:01;4.453683;4.451565;33.821100;15.381300;2.295000;0.000000;-1.158300;1012.171100;1026.751600;0.000000
11-Aug-2015 11:35:05;10-Aug-2015 16:30:01;4.455024;4.452553;33.829600;15.393400;2.350000;0.000000;-1.158100;1012.171200;1026.747400;0.000000
11-Aug-2015 11:35:06;10-Aug-2015 16:30:01;4.455839;4.453460;33.834700;15.400100;2.358000;0.000000;-1.158000;1012.171300;1026.747500;0.000000
11-Aug-2015 11:35:07;10-Aug-2015 16:30:01;4.456325;4.454485;33.836800;15.409300;2.265000;0.000000;-1.157900;1012.171600;1026.745600;0.000000
11-Aug-2015 11:35:08;10-Aug-2015 16:30:01;4.455740;4.454060;33.832300;15.404200;2.231000;0.000000;-1.158000;1012.172100;1026.747300;0.000000
11-Aug-2015 11:35:09;10-Aug-2015 16:30:01;4.455377;4.453478;33.833600;15.401400;2.254000;0.000000;-1.158000;1012.169600;1026.746000;0.000000
11-Aug-2015 11:35:10;10-Aug-2015 16:30:01;4.455204;4.453328;33.832400;15.400400;2.187000;0.000000;-1.158000;1012.169400;1026.745600;0.000000
11-Aug-2015 11:35:11;10-Aug-2015 16:30:01;4.454766;4.453534;33.827500;15.399100;2.143000;0.000000;-1.158100;1012.170800;1026.748100;0.000000
11-Aug-2015 11:35:12;10-Aug-2015 16:30:01;4.454297;4.453052;33.825600;15.397200;2.177000;0.000000;-1.158200;1012.170200;1026.746600;0.000000
11-Aug-2015 11:35:13;10-Aug-2015 16:30:01;4.453795;4.452890;33.823600;15.394100;2.185000;0.000000;-1.158200;1012.169400;1026.748400;0.000000
11-Aug-2015 11:35:14;10-Aug-2015 16:30:01;4.453970;4.452714;33.823400;15.392300;2.202000;0.000000;-1.158200;1012.170300;1026.748900;0.000000
11-Aug-2015 11:35:15;10-Aug-2015 16:30:01;4.453331;4.452153;33.821000;15.387800;2.236000;0.000000;-1.158300;1012.169300;1026.749300;0.000000
11-Aug-2015 11:35:16;10-Aug-2015 16:30:01;4.453511;4.452121;33.816100;15.386900;2.152000;0.000000;-1.158300;1012.173200;1026.749600;0.000000
11-Aug-2015 11:35:17;10-Aug-2015 16:30:01;4.453020;4.451720;33.821500;15.384000;2.297000;0.000000;-1.158300;1012.167900;1026.750100;0.000000
11-Aug-2015 11:35:18;10-Aug-2015 16:30:01;4.452866;4.451354;33.820000;15.380700;2.275000;0.000000;-1.158300;1012.168100;1026.750500;0.000000
11-Aug-2015 11:35:19;10-Aug-2015 16:30:01;4.452211;4.450986;33.816600;15.377800;2.220000;0.000000;-1.158400;1012.167400;1026.750400;0.000000
11-Aug-2015 11:35:20;10-Aug-2015 16:30:01;4.451831;4.450086;33.819100;15.370100;2.352000;0.000000;-1.158400;1012.164500;1026.751900;0.000000
11-Aug-2015 11:35:21;10-Aug-2015 16:30:01;4.451242;4.449622;33.812000;15.365700;2.220000;0.000000;-1.158500;1012.166300;1026.752200;0.000000
11-Aug-2015 11:35:22;10-Aug-2015 16:30:01;4.451634;4.450503;33.815000;15.372800;2.233000;0.000000;-1.158500;1012.166000;1026.751800;0.000000
11-Aug-2015 11:35:23;10-Aug-2015 16:30:01;4.451516;4.450526;33.820900;15.373800;2.400000;0.000000;-1.158400;1012.162000;1026.751700;0.000000
11-Aug-2015 11:35:24;10-Aug-2015 16:30:01;4.451572;4.450162;33.821300;15.372600;2.296000;0.000000;-1.158400;1012.161600;1026.749800;0.000000
11-Aug-2015 11:35:25;10-Aug-2015 16:30:01;4.450797;4.450412;33.817000;15.374900;2.325000;0.000000;-1.158500;1012.161300;1026.749500;0.000000
11-Aug-2015 11:35:26;10-Aug-2015 16:30:01;4.452133;4.450580;33.818100;15.374400;2.310000;0.000000;-1.158400;1012.166400;1026.751200;0.000000
11-Aug-2015 11:35:27;10-Aug-2015 16:30:01;4.451943;4.450200;33.813400;15.371800;2.199000;0.000000;-1.158500;1012.168400;1026.750400;0.000000
11-Aug-2015 11:35:28;10-Aug-2015 16:30:01;4.452008;4.450814;33.814700;15.376300;2.229000;0.000000;-1.158400;1012.167900;1026.750600;0.000000
11-Aug-2015 11:35:29;10-Aug-2015 16:30:01;4.450968;4.449967;33.812700;15.369400;2.267000;0.000000;-1.158500;1012.164800;1026.751300;0.000000
11-Aug-2015 11:35:30;10-Aug-2015 16:30:01;4.450973;4.450230;33.809000;15.371500;2.185000;0.000000;-1.158600;1012.167100;1026.750900;0.000000
11-Aug-2015 11:35:31;10-Aug-2015 16:30:01;4.450575;4.449053;33.810400;15.361600;2.222000;0.000000;-1.158600;1012.164500;1026.752100;0.000000
11-Aug-2015 11:35:32;10-Aug-2015 16:30:01;4.451093;4.449685;33.808500;15.366100;2.124000;0.000000;-1.158600;1012.167700;1026.751900;0.000000
11-Aug-2015 11:35:33;10-Aug-2015 16:30:01;4.450250;4.449017;33.803200;15.358500;2.115000;0.000000;-1.158700;1012.167700;1026.754200;0.000000
11-Aug-2015 11:35:34;10-Aug-2015 16:30:01;4.450905;4.448901;33.811300;15.360400;2.199000;0.000000;-1.158500;1012.165200;1026.752000;0.000000
11-Aug-2015 11:35:35;10-Aug-2015 16:30:01;4.450884;4.449120;33.817100;15.360000;2.199000;0.000000;-1.158400;1012.161000;1026.753900;0.000000
11-Aug-2015 11:35:36;10-Aug-2015 16:30:01;4.450688;4.447354;33.825400;15.346300;2.257000;0.000000;-1.158300;1012.154600;1026.754600;0.000000
11-Aug-2015 11:35:37;10-Aug-2015 16:30:01;4.452401;4.449513;33.828100;15.367300;2.224000;0.000000;-1.158200;1012.160200;1026.749900;0.000000
11-Aug-2015 11:35:38;10-Aug-2015 16:30:01;4.452361;4.450798;33.820000;15.374800;2.088000;0.000000;-1.158300;1012.165100;1026.751300;0.000000
11-Aug-2015 11:35:39;10-Aug-2015 16:30:01;4.451905;4.450317;33.820800;15.371700;2.149000;0.000000;-1.158400;1012.162800;1026.751200;0.000000
11-Aug-2015 11:35:40;10-Aug-2015 16:30:01;4.452019;4.450575;33.821600;15.374000;2.196000;0.000000;-1.158300;1012.163000;1026.751000;0.000000
11-Aug-2015 11:35:41;10-Aug-2015 16:30:01;4.452540;4.451083;33.824000;15.379400;2.261000;0.000000;-1.158300;1012.163800;1026.749800;0.000000
11-Aug-2015 11:35:42;10-Aug-2015 16:30:01;4.452290;4.450417;33.821100;15.372500;2.274000;0.000000;-1.158300;1012.164800;1026.751600;0.000000
11-Aug-2015 11:35:43;10-Aug-2015 16:30:01;4.452589;4.450842;33.822300;15.376700;2.269000;0.000000;-1.158300;1012.165200;1026.750700;0.000000
11-Aug-2015 11:35:44;10-Aug-2015 16:30:01;4.452567;4.450791;33.821000;15.374600;2.263000;0.000000;-1.158300;1012.166100;1026.752300;0.000000
11-Aug-2015 11:35:45;10-Aug-2015 16:30:01;4.452345;4.450309;33.821600;15.371000;2.205000;0.000000;-1.158300;1012.164400;1026.752000;0.000000
11-Aug-2015 11:35:46;10-Aug-2015 16:30:01;4.452739;4.450976;33.826000;15.378800;2.230000;0.000000;-1.158200;1012.163200;1026.749500;0.000000
11-Aug-2015 11:35:47;10-Aug-2015 16:30:01;4.453757;4.452488;33.830400;15.391300;2.232000;0.000000;-1.158100;1012.164600;1026.748400;0.000000
11-Aug-2015 11:35:48;10-Aug-2015 16:30:01;4.453991;4.452118;33.826800;15.384500;2.070000;0.000000;-1.158200;1012.167500;1026.751400;0.000000
11-Aug-2015 11:35:49;10-Aug-2015 16:30:01;4.453438;4.451520;33.825900;15.380500;2.080000;0.000000;-1.158200;1012.165700;1026.751100;0.000000
11-Aug-2015 11:35:50;10-Aug-2015 16:30:01;4.453146;4.451635;33.829600;15.388200;2.180000;0.000000;-1.158100;1012.162200;1026.745100;0.000000
11-Aug-2015 11:35:51;10-Aug-2015 16:30:01;4.453646;4.451783;33.824600;15.386300;2.088000;0.000000;-1.158200;1012.167600;1026.747600;0.000000
11-Aug-2015 11:35:52;10-Aug-2015 16:30:01;4.454326;4.452536;33.834300;15.395700;2.214000;0.000000;-1.158000;1012.164300;1026.744500;0.000000
11-Aug-2015 11:35:53;10-Aug-2015 16:30:01;4.453591;4.452286;33.829800;15.393600;2.230000;0.000000;-1.158100;1012.164300;1026.744800;0.000000
11-Aug-2015 11:35:54;10-Aug-2015 16:30:01;4.454880;4.453067;33.835600;15.400600;2.154000;0.000000;-1.158000;1012.165600;1026.743400;0.000000
11-Aug-2015 11:35:55;10-Aug-2015 16:30:01;4.455593;4.453482;33.843700;15.404000;2.269000;0.000000;-1.157800;1012.163500;1026.743600;0.000000
11-Aug-2015 11:35:56;10-Aug-2015 16:30:01;4.455193;4.453443;33.838700;15.403200;2.234000;0.000000;-1.157900;1012.165200;1026.744000;0.000000
11-Aug-2015 11:35:57;10-Aug-2015 16:30:01;4.454922;4.453113;33.836500;15.401400;2.201000;0.000000;-1.158000;1012.165400;1026.743200;0.000000
11-Aug-2015 11:35:58;10-Aug-2015 16:30:01;4.454890;4.453054;33.837800;15.402300;2.242000;0.000000;-1.158000;1012.164500;1026.742100;0.000000
11-Aug-2015 11:35:59;10-Aug-2015 16:30:01;4.454035;4.452046;33.833000;15.394000;2.156000;0.000000;-1.158100;1012.163700;1026.742500;0.000000
11-Aug-2015 11:36:00;10-Aug-2015 16:30:01;4.453882;4.452262;33.827000;15.393500;2.093000;0.000000;-1.158100;1012.167000;1026.744200;0.000000
11-Aug-2015 11:36:01;10-Aug-2015 16:30:01;4.453551;4.451938;33.829000;15.391600;2.111000;0.000000;-1.158100;1012.164200;1026.743700;0.000000
11-Aug-2015 11:36:02;10-Aug-2015 16:30:01;4.453770;4.451969;33.828600;15.392800;2.062000;0.000000;-1.158100;1012.165200;1026.742700;0.000000
11-Aug-2015 11:36:03;10-Aug-2015 16:30:01;4.453181;4.451353;33.826200;15.385900;2.075000;0.000000;-1.158200;1012.164300;1026.744900;0.000000
11-Aug-2015 11:36:04;10-Aug-2015 16:30:01;4.454445;4.452487;33.835000;15.399100;2.264000;0.000000;-1.158000;1012.164600;1026.741200;0.000000
11-Aug-2015 11:36:05;10-Aug-2015 16:30:01;4.454736;4.453327;33.838900;15.405300;2.437000;0.000000;-1.158000;1012.163800;1026.742000;0.000000
11-Aug-2015 11:36:06;10-Aug-2015 16:30:01;4.455309;4.453780;33.842300;15.409900;2.502000;0.000000;-1.157900;1012.164200;1026.741100;0.000000
11-Aug-2015 11:36:07;10-Aug-2015 16:30:01;4.453644;4.451984;33.840500;15.390700;2.589000;0.000000;-1.158000;1012.158500;1026.746900;0.000000
11-Aug-2015 11:36:08;10-Aug-2015 16:30:01;4.454202;4.452275;33.842500;15.392300;2.659000;0.000000;-1.157900;1012.159900;1026.747800;0.000000
11-Aug-2015 11:36:09;10-Aug-2015 16:30:01;4.455071;4.453229;33.839300;15.400600;2.655000;0.000000;-1.158000;1012.165900;1026.746600;0.000000
11-Aug-2015 11:36:10;10-Aug-2015 16:30:01;4.455289;4.453627;33.843600;15.403800;2.752000;0.000000;-1.157900;1012.164300;1026.746800;0.000000
11-Aug-2015 11:36:11;10-Aug-2015 16:30:01;4.455175;4.453487;33.843500;15.402500;2.726000;0.000000;-1.157900;1012.163700;1026.746900;0.000000
11-Aug-2015 11:36:12;10-Aug-2015 16:30:01;4.455889;4.453867;33.846600;15.405800;2.693000;0.000000;-1.157800;1012.164600;1026.746400;0.000000
11-Aug-2015 11:36:13;10-Aug-2015 16:30:01;4.457020;4.455321;33.855700;15.419400;2.815000;0.000000;-1.157600;1012.163700;1026.744400;0.000000
11-Aug-2015 11:36:14;10-Aug-2015 16:30:01;4.456678;4.454891;33.850800;15.416100;2.821000;0.000000;-1.157700;1012.165700;1026.744400;0.000000
11-Aug-2015 11:36:15;10-Aug-2015 16:30:01;4.457653;4.455425;33.851300;15.418500;2.861000;0.000000;-1.157700;1012.169800;1026.746100;0.000000
11-Aug-2015 11:36:16;10-Aug-2015 16:30:01;4.457805;4.454974;33.856000;15.415700;2.860000;0.000000;-1.157600;1012.167200;1026.745600;0.000000
11-Aug-2015 11:36:17;10-Aug-2015 16:30:01;4.455181;4.453465;33.840100;15.402200;2.825000;0.000000;-1.158000;1012.166500;1026.747500;0.000000
11-Aug-2015 11:36:18;10-Aug-2015 16:30:01;4.452484;4.449462;33.825900;15.370600;2.851000;0.000000;-1.158300;1012.164700;1026.749100;0.000000
11-Aug-2015 11:36:19;10-Aug-2015 16:30:01;4.451767;4.449935;33.821800;15.375700;2.865000;0.000000;-1.158400;1012.164500;1026.747700;0.000000
11-Aug-2015 11:36:20;10-Aug-2015 16:30:01;4.453856;4.451688;33.829500;15.390100;2.859000;0.000000;-1.158200;1012.168300;1026.746500;0.000000
11-Aug-2015 11:36:21;10-Aug-2015 16:30:01;4.452893;4.451084;33.827200;15.381400;2.825000;0.000000;-1.158300;1012.165500;1026.750300;0.000000
11-Aug-2015 11:36:22;10-Aug-2015 16:30:01;4.452782;4.450929;33.828600;15.381300;2.816000;0.000000;-1.158300;1012.164000;1026.749200;0.000000
11-Aug-2015 11:36:23;10-Aug-2015 16:30:01;4.454332;4.452447;33.833500;15.395100;2.795000;0.000000;-1.158100;1012.167300;1026.746900;0.000000
11-Aug-2015 11:36:24;10-Aug-2015 16:30:01;4.455473;4.453857;33.841300;15.408000;2.771000;0.000000;-1.157900;1012.166800;1026.744600;0.000000
11-Aug-2015 11:36:25;10-Aug-2015 16:30:01;4.455443;4.453854;33.840200;15.403600;2.788000;0.000000;-1.158000;1012.167500;1026.748800;0.000000
11-Aug-2015 11:36:26;10-Aug-2015 16:30:01;4.455577;4.454499;33.840000;15.408600;2.752000;0.000000;-1.157900;1012.168100;1026.748400;0.000000
11-Aug-2015 11:36:27;10-Aug-2015 16:30:01;4.451907;4.452368;33.823300;15.389100;2.756000;0.000000;-1.158400;1012.163600;1026.751700;0.000000
11-Aug-2015 11:36:28;10-Aug-2015 16:30:01;4.453693;4.450766;33.830000;15.379600;2.740000;0.000000;-1.158200;1012.166700;1026.749300;0.000000
11-Aug-2015 11:36:29;10-Aug-2015 16:30:01;4.453730;4.451845;33.830300;15.387200;2.746000;0.000000;-1.158200;1012.166700;1026.749900;0.000000
11-Aug-2015 11:36:30;10-Aug-2015 16:30:01;4.453507;4.452149;33.831400;15.392000;2.726000;0.000000;-1.158200;1012.164900;1026.747400;0.000000
11-Aug-2015 11:36:31;10-Aug-2015 16:30:01;4.454969;4.453172;33.837900;15.400600;2.680000;0.000000;-1.158000;1012.166600;1026.746300;0.000000
11-Aug-2015 11:36:32;10-Aug-2015 16:30:01;4.455884;4.454276;33.841800;15.409100;2.624000;0.000000;-1.157900;1012.167600;1026.745900;0.000000
11-Aug-2015 11:36:33;10-Aug-2015 16:30:01;4.453845;4.453400;33.829200;15.398000;2.575000;0.000000;-1.158200;1012.167300;1026.750000;0.000000
11-Aug-2015 11:36:34;10-Aug-2015 16:30:01;4.452614;4.451070;33.825900;15.379900;2.545000;0.000000;-1.158300;1012.164000;1026.750400;0.000000
11-Aug-2015 11:36:35;10-Aug-2015 16:30:01;4.454688;4.453015;33.837500;15.398600;2.479000;0.000000;-1.158000;1012.164800;1026.746300;0.000000
11-Aug-2015 11:36:36;10-Aug-2015 16:30:01;4.455121;4.453433;33.843800;15.400600;2.517000;0.000000;-1.157900;1012.162400;1026.747500;0.000000
11-Aug-2015 11:36:37;10-Aug-2015 16:30:01;4.455660;4.453580;33.844800;15.401700;2.455000;0.000000;-1.157800;1012.163800;1026.747200;0.000000
11-Aug-2015 11:36:38;10-Aug-2015 16:30:01;4.455068;4.453623;33.839800;15.400500;2.353000;0.000000;-1.157900;1012.164300;1026.748200;0.000000
11-Aug-2015 11:36:39;10-Aug-2015 16:30:01;4.454039;4.453049;33.840400;15.397000;2.328000;0.000000;-1.157900;1012.159200;1026.747400;0.000000
11-Aug-2015 11:36:40;10-Aug-2015 16:30:01;4.455700;4.453594;33.850600;15.402400;2.266000;0.000000;-1.157700;1012.159200;1026.745900;0.000000
11-Aug-2015 11:36:41;10-Aug-2015 16:30:01;4.456171;4.454506;33.846700;15.407600;2.140000;0.000000;-1.157700;1012.163500;1026.746800;0.000000
11-Aug-2015 11:36:42;10-Aug-2015 16:30:01;4.455665;4.454076;33.844600;15.405000;2.107000;0.000000;-1.157800;1012.162600;1026.746200;0.000000
11-Aug-2015 11:36:43;10-Aug-2015 16:30:01;4.455701;4.453779;33.842500;15.402800;2.073000;0.000000;-1.157800;1012.164100;1026.746000;0.000000
11-Aug-2015 11:36:44;10-Aug-2015 16:30:01;4.456466;4.454555;33.855000;15.409800;2.080000;0.000000;-1.157600;1012.158700;1026.744900;0.000000
11-Aug-2015 11:36:45;10-Aug-2015 16:30:01;4.455123;4.453845;33.854700;15.403300;2.240000;0.000000;-1.157600;1012.153600;1026.746700;0.000000
11-Aug-2015 11:36:46;10-Aug-2015 16:30:01;4.454593;4.453279;33.844500;15.397800;2.249000;0.000000;-1.157900;1012.158500;1026.747900;0.000000
11-Aug-2015 11:36:47;10-Aug-2015 16:30:01;4.453250;4.452181;33.839600;15.390100;2.276000;0.000000;-1.158000;1012.156100;1026.747500;0.000000
11-Aug-2015 11:36:48;10-Aug-2015 16:30:01;4.453842;4.452685;33.835200;15.393200;2.135000;0.000000;-1.158000;1012.161200;1026.747600;0.000000
11-Aug-2015 11:36:49;10-Aug-2015 16:30:01;4.453982;4.452482;33.834600;15.390500;2.082000;0.000000;-1.158000;1012.162000;1026.748500;0.000000
11-Aug-2015 11:36:50;10-Aug-2015 16:30:01;4.454126;4.452586;33.837700;15.393100;2.118000;0.000000;-1.158000;1012.160600;1026.746900;0.000000
11-Aug-2015 11:36:51;10-Aug-2015 16:30:01;4.454429;4.452673;33.833900;15.392200;2.154000;0.000000;-1.158000;1012.164800;1026.748600;0.000000
11-Aug-2015 11:36:52;10-Aug-2015 16:30:01;4.454997;4.453064;33.842100;15.398600;2.205000;0.000000;-1.157900;1012.161800;1026.745500;0.000000
11-Aug-2015 11:36:53;10-Aug-2015 16:30:01;4.455452;4.453558;33.835400;15.398900;2.223000;0.000000;-1.158000;1012.168500;1026.748800;0.000000
11-Aug-2015 11:36:54;10-Aug-2015 16:30:01;4.454476;4.452482;33.833000;15.392600;2.175000;0.000000;-1.158000;1012.165700;1026.746900;0.000000
11-Aug-2015 11:36:55;10-Aug-2015 16:30:01;4.454659;4.452812;33.835000;15.395300;2.151000;0.000000;-1.158000;1012.165000;1026.746600;0.000000
11-Aug-2015 11:36:56;10-Aug-2015 16:30:01;4.454557;4.452910;33.834000;15.396800;2.188000;0.000000;-1.158000;1012.165400;1026.746000;0.000000
11-Aug-2015 11:36:57;10-Aug-2015 16:30:01;4.454427;4.452597;33.832100;15.393800;2.198000;0.000000;-1.158000;1012.166200;1026.746700;0.000000
11-Aug-2015 11:36:58;10-Aug-2015 16:30:01;4.454592;4.452813;33.831700;15.395100;2.200000;0.000000;-1.158000;1012.167300;1026.747000;0.000000
11-Aug-2015 11:36:59;10-Aug-2015 16:30:01;4.454199;4.452515;33.831700;15.392000;2.151000;0.000000;-1.158000;1012.165300;1026.747600;0.000000
11-Aug-2015 11:37:00;10-Aug-2015 16:30:01;4.454517;4.452736;33.833700;15.396700;2.173000;0.000000;-1.158000;1012.165400;1026.744800;0.000000
11-Aug-2015 11:37:01;10-Aug-2015 16:30:01;4.454056;4.453006;33.826400;15.395500;2.176000;0.000000;-1.158100;1012.168500;1026.747900;0.000000
11-Aug-2015 11:37:02;10-Aug-2015 16:30:01;4.454776;4.452233;33.833500;15.391700;2.212000;0.000000;-1.158000;1012.166800;1026.746100;0.000000
11-Aug-2015 11:37:03;10-Aug-2015 16:30:01;4.455814;4.452863;33.835500;15.395500;2.198000;0.000000;-1.157900;1012.169900;1026.746900;0.000000
11-Aug-2015 11:37:04;10-Aug-2015 16:30:01;4.455213;4.453476;33.836700;15.402500;2.222000;0.000000;-1.157900;1012.166600;1026.744800;0.000000
11-Aug-2015 11:37:05;10-Aug-2015 16:30:01;4.456902;4.455528;33.841300;15.418700;2.199000;0.000000;-1.157800;1012.170700;1026.743900;0.000000
11-Aug-2015 11:37:06;10-Aug-2015 16:30:01;4.456474;4.454437;33.840300;15.409300;2.226000;0.000000;-1.157800;1012.169700;1026.745100;0.000000
11-Aug-2015 11:37:07;10-Aug-2015 16:30:01;4.455433;4.453620;33.832500;15.402100;2.127000;0.000000;-1.158000;1012.170100;1026.745800;0.000000
11-Aug-2015 11:37:08;10-Aug-2015 16:30:01;4.454711;4.452940;33.831500;15.395800;2.145000;0.000000;-1.158000;1012.167700;1026.747000;0.000000
11-Aug-2015 11:37:09;10-Aug-2015 16:30:01;4.454785;4.452860;33.833700;15.397100;2.120000;0.000000;-1.158000;1012.166300;1026.745100;0.000000
11-Aug-2015 11:37:11;10-Aug-2015 16:30:01;4.455500;4.452848;33.832100;15.394000;2.157000;0.000000;-1.158000;1012.170800;1026.748000;0.000000
11-Aug-2015 11:37:12;10-Aug-2015 16:30:01;4.455985;4.453337;33.840200;15.398700;2.320000;0.000000;-1.157900;1012.167900;1026.747700;0.000000
11-Aug-2015 11:37:13;10-Aug-2015 16:30:01;4.454738;4.452123;33.834100;15.390800;2.356000;0.000000;-1.158000;1012.166800;1026.746800;0.000000
11-Aug-2015 11:37:14;10-Aug-2015 16:30:01;4.454475;4.453028;33.842500;15.396400;2.331000;0.000000;-1.157900;1012.159700;1026.747800;0.000000
11-Aug-2015 11:37:15;10-Aug-2015 16:30:01;4.455414;4.453164;33.844500;15.399600;2.367000;0.000000;-1.157800;1012.162600;1026.745900;0.000000
11-Aug-2015 11:37:16;10-Aug-2015 16:30:01;4.456502;4.454683;33.845000;15.413400;2.302000;0.000000;-1.157800;1012.166800;1026.743400;0.000000
11-Aug-2015 11:37:17;10-Aug-2015 16:30:01;4.455837;4.454685;33.838600;15.410700;2.245000;0.000000;-1.157900;1012.168100;1026.745700;0.000000
11-Aug-2015 11:37:18;10-Aug-2015 16:30:01;4.456019;4.454268;33.846000;15.407000;2.310000;0.000000;-1.157800;1012.164000;1026.746500;0.000000
11-Aug-2015 11:37:19;10-Aug-2015 16:30:01;4.454914;4.453079;33.837100;15.396900;2.238000;0.000000;-1.158000;1012.165100;1026.747300;0.000000
11-Aug-2015 11:37:20;10-Aug-2015 16:30:01;4.453222;4.451689;33.831900;15.385100;2.195000;0.000000;-1.158100;1012.161000;1026.748500;0.000000
11-Aug-2015 11:37:21;10-Aug-2015 16:30:01;4.453580;4.451899;33.832200;15.386300;2.127000;0.000000;-1.158100;1012.162100;1026.748500;0.000000
11-Aug-2015 11:37:22;10-Aug-2015 16:30:01;4.454154;4.452617;33.838300;15.394700;2.088000;0.000000;-1.157900;1012.160200;1026.745500;0.000000
11-Aug-2015 11:37:23;10-Aug-2015 16:30:01;4.456144;4.453956;33.845100;15.404700;2.073000;0.000000;-1.157700;1012.164200;1026.745400;0.000000
11-Aug-2015 11:37:24;10-Aug-2015 16:30:01;4.456145;4.454218;33.848700;15.407600;2.138000;0.000000;-1.157700;1012.161900;1026.744800;0.000000
11-Aug-2015 11:37:25;10-Aug-2015 16:30:01;4.455075;4.453569;33.843400;15.401000;2.165000;0.000000;-1.157800;1012.161000;1026.746600;0.000000
11-Aug-2015 11:37:26;10-Aug-2015 16:30:01;4.454719;4.453104;33.842700;15.397500;2.154000;0.000000;-1.157800;1012.159900;1026.746600;0.000000
11-Aug-2015 11:37:27;10-Aug-2015 16:30:01;4.454493;4.453082;33.839600;15.396200;2.118000;0.000000;-1.157900;1012.160900;1026.747500;0.000000
11-Aug-2015 11:37:28;10-Aug-2015 16:30:01;4.454450;4.452805;33.842400;15.395600;2.148000;0.000000;-1.157800;1012.158900;1026.746200;0.000000
11-Aug-2015 11:37:29;10-Aug-2015 16:30:01;4.454967;4.453210;33.842100;15.398600;2.135000;0.000000;-1.157800;1012.161400;1026.746200;0.000000
11-Aug-2015 11:37:30;10-Aug-2015 16:30:01;4.455138;4.453663;33.845000;15.402700;2.156000;0.000000;-1.157800;1012.160100;1026.745600;0.000000
11-Aug-2015 11:37:31;10-Aug-2015 16:30:01;4.455543;4.453753;33.851400;15.404000;2.229000;0.000000;-1.157700;1012.157700;1026.745300;0.000000
11-Aug-2015 11:37:32;10-Aug-2015 16:30:01;4.455753;4.454503;33.850600;15.410000;2.222000;0.000000;-1.157700;1012.159200;1026.745000;0.000000
